date,judul,username,tweet,plot,akting,direktor
2021-06-06 16:15:35+00:00,Manchester by the Sea,ilham_adzikri,"Manchester by the sea adalah sajian film paling depresif yang pernah saya saksikan. Dengan pase lambat tapi di setiap adeganya menyentuh betapa perihnya hati si pemeran utama. Terutama untuk Casey Affleck  dan di dukung dengan michelle williams film ini sangat indah.
10/10. https://t.co/jKUTllSaqb",1,1,0
2019-01-20 12:46:39+00:00,Manchester by the Sea,rihadita,"Emang kayaknya gua paling suka film drama deh, apalagi yang tentang berdamai dengan diri sendiri. Manchester by the Sea ngewakilin film yang gua suka sumpah juara deh nih film. Macem bisa ngerasain apa yg dirasakan oleh pemeran utamanya. https://t.co/J395VIN8Rz",1,0,0
2018-03-12 11:57:18+00:00,Manchester by the Sea,t1kamer4d,"Manchester by the Sea.
Film simpel yg tega menyiksa pemeran utama.",0,0,0
2017-03-04 02:02:07+00:00,Manchester by the Sea,Dita_Sari_,Bener kan. Manchester by the Sea dapet oscar utk pemeran terbaik pria. Memang oke.,0,1,0
2017-03-03 15:33:45+00:00,Manchester by the Sea,penceritaa,Manchester by the sea gilaa sih pemeran utamanya. parahh sih paraah :))). Parah keren aktingnya,0,1,0
2020-04-28 20:55:17+00:00,Manchester by the Sea,misenmuse,"@pcyxjeno 1. pride &amp; prejudice wkwkw kepikiran mr darcy terus
2. little women, pemain &amp; penokohannya keren semua
3. to kill a mockingbird. tokoh utamanya ampe dapet title hero terbaik sepanjang masa.
4. manchester by the sea. filmnya aesthetic yet bikin kosong bgt abis nonton...",0,0,0
2017-01-27 17:20:20+00:00,Manchester by the Sea,hndrsy,"emang ya moonlight sama manchester by the sea ini
sinematografi nya apik semua 

entah kenapa moonlight bakalan best pictures oscars ini sih",0,0,1
2020-03-23 15:25:51+00:00,Monster Hunt 2,agenm0ssad,"#kelarnonton ""Monster Hunt 2"". Rasanya betah nonton ini masih faktor Bai Baihe juga. Karakter dia cantik dan lucu. Plotnya ringan dan menyenangkan dengan tema keluarga. Berharap ada ending tuk Tu dan Zhu tapi gak ada. Final battle agak kurang epik tapi cukuplah.",1,1,0
2020-05-29 07:23:27+00:00,"Oh, Ramona!",amoramorfati,"@moviemnfs 1. Oh ramona. Itu banyak teasing2 doang gt sih. kocak tapi
2. The handmaiden, semi story line oke. plot twistnya mantap macam parasite
3. no string attached, film tentang fwb, yg main natalie portman &amp; aston kutcher. bagus. 
4. Friends with benefit, justin timberlake &amp; mila kunis",0,0,0
2019-07-04 21:22:41+00:00,"Oh, Ramona!",castiando,"cerita malam.
lagi nonton oh ramona, karena pen sambil duduk di kasur jadi suaranya make speaker. tbtb ada bagian lagi begituan dan desahannya kencang. tbtb terdengar suara pintu terbuka dari kamar oma saya. serentak saya melompat dan lalu mematikan suara. sekian....",0,0,0
2019-09-01 13:13:51+00:00,"Oh, Ramona!",mecinforlyfe,"Nonton oh, Ramona gakuat cuy trlalu cape pemeran utamanya trlalu poloz",0,0,0
2020-11-21 17:03:32+00:00,Redcon-1,xfhrnx,redcon -1 ni cerita zombie paling sedih 😭😭😭,0,0,0
2020-11-16 07:39:25+00:00,Redcon-1,TanChuYu__,"And layaknya seperti film barat yg mengusung tema jenis gini. Gue masih sangat jelas ingat ending filn REDCON-1  
Petinggi ngebayar pembunuh byaran buat kill tentara yg smlmt di zona yg buanyak zombienya 😭😭 . #SearchEp9",0,0,0
2018-06-05 15:49:37+00:00,Sherlock Gnomes,cahyodreamer,"Termasuk ketika Sherlock dibuat animasi kayak di Sherlock Gnomes. Walau agak merasa aneh sama sosok Moriarty, cerita tentang Sherlock tetap digarap dg tetap munculin ikon2 kejadian yang ada di buku karangan Sir Conan Doyle.",1,0,0
2018-06-05 08:35:21+00:00,Sherlock Gnomes,waniebonn,Comelnya cerita sherlock gnomes ni!!!!,1,0,0
2018-12-03 06:40:07+00:00,The Christmas Chronicles,junpalim,The Christmas Chronicles ini skrip rada ngasal tapi menghibur. Sampe dua kali nonton sama ponakan semuanya hip-hip ho-ho.,0,0,0
2019-05-16 22:35:20+00:00,The Kid Who Would Be King,natgeoslavic,"The Kid Who Would Be King (2019)
Walaupun film dgn tema king Arthur sudah pasaran sekali, film ini sukses menyajikan pertualangan fantasi anak-anak yg seru dan lucu. Untuk CGI ya pas-pasan lah. Plot yg ringan, imaginatif, dan menghibur membuat film ini cocok untuk anak-anak.
7/10 https://t.co/XlAqSyIags",1,0,0
2019-05-05 12:44:53+00:00,The Kid Who Would Be King,suppasit90,"@askmenfess The Kid Who Would Be King! Gemes bgt sm pemeran2nya dan aksen Inggrisnya. Mengingatkan pd Narnia. Escape Room! Seruuuuu bgt dan plot twistnya keren. Happy Death Day 2 lucu sih. How Too Train Your Dragon plotnya biasa aja, tp animasinya keren bgt. Trs gemes liat Toothless 😁",1,1,0
2020-06-17 04:10:10+00:00,The Kid Who Would Be King,frostchoco,"Gegara liat film the kid who would be king, aku jadi rada paham cerita king arthur, excalibur, dan segala macem nya..",0,0,0
2019-04-12 08:38:22+00:00,The Kid Who Would Be King,aifmx_,"kisah yg cukup menarik dari the kid who would be king, membawa cerita pada masa manusia berperang melawan iblis (morgana) untuk menguasai daerah yg ada dibumi, seorang anak yg diwariskan oleh cerita yg telah diceritakan dalam buku legenda dengan melibatkan peninggalan"" sejarah",0,0,0
2019-03-18 06:39:15+00:00,The Kid Who Would Be King,DAMNANK,"""The Kid Who Would Be King""
Sebuah hikayat tentang anak terpilih untuk melawan monster dari jaman dulu
udah banyak sih cerita yg semacem gini, tapi yang wizardnya casting spell pake  ""tepuk tangan ribet"" baru ini deh kyknya.
6,000002/10
MOTM: Merlin",0,0,0
2019-01-27 12:19:55+00:00,The Kid Who Would Be King,mashedpicato,"Mau cerita dong guys, aku abis nongton the kid who would be king kan trus di sebelah aku td cowo tampan dan wangi huhuhu menyesal ga ngajak kenalan",0,0,0
2019-01-26 13:04:12+00:00,The Kid Who Would Be King,josepsibuea,"The Kid Who Would Be King (4DX). Cerita ringan yang bisa banget ditonton anak-anak. Versi 4DXnya asik banget, berasa berpetualang bareng dengan Alex dkk. Wajiblah kalian tonton di 4DX. 4/5
2019-01-23 08:56:54+00:00,The Kid Who Would Be King,g0dMei,Bagi yg udah nonton series TV UK ‘merlin’ pasti tahu cerita film the kid who would be king",0,0,1
2019-01-26 13:03:27+00:00,The Kid Who Would Be King,yoldstio,"5. The Kid Who Would Be King
Aksen British yang sekseh di setiap dialog. Menyenangkan filmnya euy https://t.co/xq4xZQ87ko",1,0,0
2019-01-27 22:46:28+00:00,The Kid Who Would Be King,pugupug,"Kmaren nonton the kid who would be king sekeluarga. Jelaslah ya, terpampang tuh rated film ini semua umur. But the ending? Disayangkan sekali. The ending was totally disturbing for a kids (imo). Ga ngerti lagi heu.",-1,0,0
2019-01-25 02:27:16+00:00,The Kid Who Would Be King,srz_bznz,"The Kid Who Would Be King (2019)

Semacam nonton Disney Channel Original dengan budget lebih gede dan akting lebih niat. Ini film jatohnya underrated sih, imo. Untuk ukuran penonton dewasa ini film remeh banget emang, but they have their own magic. Love the cast~

Merlin tho~ &lt;3 https://t.co/18o9gaoWzX",0,0,0
2020-10-06 14:23:27+00:00,The Layover,ariehrynt,"7/10
The Layover (2017)
rebutan cowo yang plot twis, di ewe malah bangga asu asu wkowkwo https://t.co/VmjSxY1X7D",0,0,0
2018-11-12 15:08:20+00:00,The Layover,unsurhara,"plot twist-nya ngaco jg, huehe — watching The Layover Film",0,0,0
2018-03-28 05:09:59+00:00,The Man Who Invented Christmas,akuikibutoijo,"nonton the man who invented christmas (2017) ttg proses ide kreatif charles dickens ciptain dongeng christmas carol yg terkenal itu, gw suka dialog hantu marley  ""rantai ada d sekitarmu, dr masa lalu, ms kini dan whats to come"" #note2self",0,0,0
2022-01-17 15:20:53+00:00,The Silence,nayeonywy,"4. the silence.
di film ini gak tau mau ngutip apa soalnya ada bbrp plot hole dan review dari orang malah jelek :'D",-1,0,0
2021-10-15 14:57:25+00:00,The Silence,wibumetal,"— The SilenceRate : 9.6/10 ✨
Dari segi plot gak ngebosenin, audio + footage oke banget bikin ngeri tersendiri. https://t.co/sWLlDUfidk",1,0,1
2021-08-31 05:58:09+00:00,The Silence,onleeoneprivate,the silence ada plot hole atau gw yang ga notis,0,0,0
2021-01-11 10:10:34+00:00,The Silence,nothertime_,Jancuk the silence plot hole e ngentott,0,0,0
2020-09-07 09:01:33+00:00,The Silence,nininnica,"the silence 3/10
bener bener film dengan characters paling bodoh yg pernah gue tonton, sumpah ngapain sih merekaa tbtb villainnya bukan si monster tp aliran sesat like wtf?? lanjut nonton kirain ada plot twist ternyata lbh buruk, definitely waste my time",-1,0,0
2019-11-06 10:48:51+00:00,The Silence,charmjinkyung,"5. The Silence
Agak serupa sama Quiet Place. Kali ini, creaturenya menyerupai kelelawar yg peka sama suara. Tokoh utamanya juga bisu/tuli, jd makin ngingetin. Ngerasa banyak plot hole, tp lumayan buat ditonton apalagi kalau Cexi suka film2 kaya Quiet Place &amp; Bird Box. https://t.co/IuVMf28StR",0,0,0
2019-10-10 03:24:16+00:00,The Silence,bucinnonton,"THE SILENCE (2019)
Film. IMDB: 5.2/10
Genre: Drama, Horror, Sci-Fi
Plot film ini kurang lebih mirip kayak A Quiet Place: ketika monster alien yang berburu melalui suara mulai mengancam peradaban manusia. Mereka harus menyelamatkan diri tanpa bersuara sedikitpun https://t.co/NcdnZflZtL",0,0,0
2019-05-12 15:57:34+00:00,The Silence,ditaurelialatif,"The Silence (2019) - Dari segi plot film ini persis seperti A Quite Place,  hanya saja tidak menegangkan sama sekali, kurang greget 😪",-1,0,0
2019-04-17 10:26:23+00:00,The Silence,Yudhismr,"Film The Silence nih, kayaknya terlalu ingin sampai klimaks sampai karakternya kelupaan dan terkesan buru-buru. Ada plot holeee, duh, gak dijelasin secara gamblang maupun implisit. Sebenernya dari idenya aja udah potensi pas-pasan, gak ada yang baru. ✌😽",-1,-1,0
2019-04-17 10:23:16+00:00,The Silence,Yudhismr,"11. The Silence
Yang bisa diandalkan cuma tensinya yang cukup berhasil bikin tegang, sedangkan writing, adegan gak penting, plot yang buru-buru, dan orientasi karakter yang bener-bener lemah dan gak jelas. Berasa de javu, referensinya ngambil dari film A Quiet Place, jelas. 
5/10 https://t.co/EJfxzY8qdq",-1,-1,-1
2022-01-26 05:06:01+00:00,The Silence,Steffinner,"🎬 The Silence
sebenernya film ini cukup mencekam tapi ya karena bayang² film A Quite Place. kayaknya jadi dibanding²in gitu. padahal dari segi cerita duluan The Silence tahun 2015, sedangkan naskah A Quite Place baru ada 2016. ya overall masih worth to watch kok. https://t.co/ax9fqkaTvH",0,0,0
2021-06-22 16:07:47+00:00,The Silence,Biqhairi,The Silence. Macam cerita A Quiet Place. Seram juga cerita nya. @NetflixMY https://t.co/L5SP799pQC,0,0,0
2021-06-02 02:50:25+00:00,The Silence,hsndzn27,The Silence (2019). Ada orng suggest. Cerita dia lebih kurang The Quiet Place. Ada makhluk seakan kelawar tp versi ganas keluar dr sebuah gua lepas bertahun2. Seram sejuk jgak tengok. Dan ada beberapa part tragis jugak. Storyline mudah faham dan tak critical sangat. So far 7/10. https://t.co/QDPysHE5CC,1,0,0
2020-08-15 01:49:49+00:00,The Silence,AminNurazmi,"2ii) The Silence (2019)
Cerita mengisahkan dunia yang diserang oleh makhluk yang sensitif terhadap bunyi, sebuah keluarga mencari keselamatan di tempat perlindungan yang terpencil. 
Sebuah filem yang mempunyai asas yang sama seperti A Quiet Place.
IMDb 5.3 https://t.co/Auyiz4IQct",0,0,0
2020-03-30 12:35:12+00:00,The Silence,nr_fziraa,"⭐️⭐️⭐️⭐️ 7/10
The silence (2019)
Cerita agak agak sama style dengan bird box, a quiet place. 
Jangan ada bunyi , atau mati.
Best jugalah https://t.co/Q8Md07n6r5",1,0,0
2019-05-01 10:21:00+00:00,The Silence,tulipppgirl,Okayy cerita The silence ni lebih kurang dengan The Quiet Place so far so good cuma dia tak banyak terkejut2 macam Quiet Place tu,1,0,0
2022-01-07 12:51:48+00:00,The Silence,xkhunaguerox,"The silence 7/10
Keknya netlifx pengen buat film kek the quite place,  tp yg ini terlalu mengopi, 
The quite place mereka beneran pke bahasa isyarat hampir gk ada dialog,  semntara di The Silence yg tuna rungunya  tetap bicara isyaratnya dikit2 saja, bhsa isyaratnya jg kaku https://t.co/sXtvYSVUwr",0,0,0
2019-08-04 10:47:48+00:00,The Silence,harudxy,"The Silence ( 2019 )
Hampir mirip dengan A Quite Place , Film ini tentang bencana makhluk misterius yang menyerang manusia jika bersuara . Beda sama A Quite Place, film ini masih ada dialog . https://t.co/ynghigozqI",0,0,0
2022-01-19 12:01:23+00:00,The Silence,salisburydai,"@moviemenfes 1. Don't breathe 2. A quiet place 3. The silence (tapi menurutku ini ga seru sama sekali, waktu ending kek ""HAH GITU DOANG!?"")",-1,0,0
2021-11-20 12:27:40+00:00,The Silence,Callmeiname,"@moviemenfes The silence , awalnya bagus bikin tegang pertengahan-ending meh bgt",0,0,0
2021-11-19 08:49:55+00:00,The Silence,elmariajyn,"@moviemenfes belom nonton the silence sih,tapi diantara 3 lainnya,w lebih suka birdbox meskipun ending nya menurut w aga aneh",0,0,0
2021-05-12 09:18:57+00:00,The Silence,babytigerss,ending the silence ngajak ribut,0,0,0
2021-01-13 10:27:33+00:00,The Silence,spideygurlll,"20. The Silence
ceritanya tentang masyarakat yg diserang monster. monsternya tuh kyk burung dinosaurus wkwk dan makan daging. awalnya bagus sih tapi pas ending agak ga jelas(?) deg deg an bgt karena gaboleh berisik
rate: 3.5/5 https://t.co/AuyLiBUlV2",0,0,0
2020-12-04 18:45:09+00:00,The Silence,meanxee,"Baru nonton the silence, trs pas ending kecewa bgt kyk apasi gitu wkwk",-1,0,0
2020-07-15 06:00:36+00:00,The Silence,piypiye,"THE SILENCE
3/5 ini mirip a quite place tp menurut aku lebih bagus sama lebih tegang a quite place, ending filmnya ga begitu menarik tp masih boleh ditonton https://t.co/8IULpG38at",-1,0,0
2022-09-05 01:59:35+00:00,The Silence,suciwidiantil,"The Silence, sebenernya seru filmnya, cuma akting pemainnya tuh ga terlalu bagus, jadi feelnya kurang dapet pas nonton film ini, ceritanya juga kayanya terlalu biasa aja (5/10)
https://t.co/oe6fgcMHyM",0,-1,0
2019-10-11 01:52:24+00:00,The Silence,hafisdarmawan,"The silence 8/10 - fim nya mengingatkan a quite place bngt, alur ceritanya ada yang mengorbankan gitu sama...tapi masih oke kalo di tonton, akting kiernan keren abis! https://t.co/utWeqUsh4V",0,0,0
2020-10-11 10:36:47+00:00,The Silence,Woerjanto_,"Day 11 -&gt; The Silence
Film ini seolah-olah menggabungkan bird box dengan a quiet place, horor survival atau tipikal film-film post-apocalypse dengan premis yang klise. Pemeran utama yg bisa survive. https://t.co/yqxd6nbcRu",0,0,0
2019-10-13 03:07:47+00:00,The Space Between Us,farid_haris,The space between us. Suka bgt cerita nya. Sci-fi gitu 😁,1,0,0
2017-04-16 04:09:34+00:00,The Space Between Us,khedisfile,Review The Space Between Us 2017 memiliki cerita yang dalam dan berat https://t.co/k0UolSdgMJ,0,0,0
2018-01-11 12:44:39+00:00,Tomorrow I Will Date With Yesterdays You,sleepycarbonara,"52.Tomorrow I Will Date With Yesterdays You (2016-Japan)
Romance
Seorg jejaka meluahkan perasaan cintanya kpd seorang gadis asing (cinta pandang pertama). Gadis itu juga memberi 'greenlight'. Siapakah gadis itu? Ada plot twist &amp; sedikit mindblown.
(8/10)
2018-09-08 05:47:53+00:00,Tomorrow I Will Date With Yesterdays You,miranajihaa,Cerita Tomorrow I Will Date With Yesterdays You ni belum cukup sedih untuk buat aku menangis 😂 Tapi cerita ni serius best! Pakai headphone",0,0,0
2022-07-15 14:31:08+00:00,Vivarium,hey_b_94,"Abis nonton film VIVARIUM berasa buang² waktu.
Tapi nonton film itu ga ngerasa bosen sih, malah lebih penasaran, kayak bakal ada plot twist kah eh ternyata endingnya begituan doang",0,0,0
2021-03-22 10:29:14+00:00,Vivarium,anneambrosia__,"@tanyainrl Knives out, in the tall grass, vivarium. Plot twist nya gila bgt dan endingnya sangat² membagongkan",0,0,0
2020-09-11 05:28:56+00:00,Vivarium,blueuranuss,"Vivarium 2019
Plot ceritanya menarik. Gemma dan pacarnya sdg nyari rumah, eh kejebak di suatu komplek perumahan dimensi lain. Udah susah nyari jalan keluar, tiba² muncul aja sebox anak bayi. https://t.co/UI9g2WgEaq",1,0,0
2020-08-18 07:00:00+00:00,Vivarium,itsmeyeojaa,"kalian yang udah nonton VIVARIUM tuh gimana sih plot twist versi kalian?? i still don't get it tho. kek, terus kalo gemma sama tom ada di dunia lain, kehidupan mereka gimana? yang rumah rumah itu sebenernya apa? serius aku gak ngeh!!!!!!!!!!",0,0,0
2020-08-18 04:09:47+00:00,Vivarium,Nimassafiraw,"Review film Vivarium (2019)
Rating imbd : 5,8/10
Rating dari aku : 6/10 lahyaa so-so
Must to watch : Kalo anda pecinta genre aneh, plot yang ngga biasa bisa dicoba deh. Jujur aku kemarin malem liat, sampe sekarang masih kepikiran film itu ahah.. https://t.co/U2YCqzZKMZ",0,0,0
2020-08-16 10:15:16+00:00,Vivarium,SROTIELINO,gwe nonton film vivarium kaget bgt ama plot twistnya ue,0,0,0
2020-08-02 03:42:24+00:00,Vivarium,suhailee_,Vivarium: 6/10. Idea dah menarik tapi plot hamberr,-1,0,0
2020-07-29 15:32:21+00:00,Vivarium,cacasmm,"@Hilmi_ak vivarium, bener2 plot twist parah https://t.co/eBsJqw7Iim",0,0,0
2020-06-09 10:03:46+00:00,Vivarium,xpnsivesss,@moviemnfs Abis nonton vivarium pala gw pusing kebanyakan plot hole-nya. Mana anak nya annoying bgt begitulah ya kalo anak dapet dari gratisan rumah cluster dp 0 persen,-1,0,0
2020-05-18 16:19:56+00:00,Vivarium,monstrouze,"@moviemnfs vivarium asli dari awal bikin puyeng, ngga bgtu ngerti plot nya",-1,0,0
2020-04-27 12:28:35+00:00,Vivarium,zogojogo,Vivarium plot twist soalnya kirain bagus ternyata sampah https://t.co/SZ02jf3XXv,-1,0,0
2020-04-14 16:19:49+00:00,Vivarium,ekaiueox,"@kyyyubii Platform seru, vivarium jg. Plot twist",0,0,0
2020-04-05 13:43:16+00:00,Vivarium,itoitoan_,Nonton Vivarium asli ga ngerti plot twistnya banyak banget.,-1,0,0
2020-03-30 10:39:03+00:00,Vivarium,mudofarisme,"Vivarium (2019)
Terjebak dalam labirin perumahan yang aneh. Membingungkan. Penuh misteri. Namun, plot yang lamban dan kurangnya kejutan menjadikan film ini sangat membosankan.
2,5/5 https://t.co/orEmvEuHQP",-1,0,0
2020-03-28 11:23:35+00:00,Vivarium,Yudhismr,"Vivarium (2019) lebih bagus kalau jadi short movie aja kayaknya. Plot point-nya sederhana untuk dimasukkin ke durasi yang panjang--padahal satu jam setengah enggak terlalu panjang untuk film, tapi tetap terasa lama dan enggak padat, walau intinya tepat sasaran. https://t.co/CYaHre75GB",-1,0,0
2021-03-17 03:27:19+00:00,Vivarium,hyukeysj,"@ThalitaTeuk klo penthouse kan jelas alurnyaa, nah vivarium tuh enggaa. aku juga ga mudeng itu sbnr nya cerita mau diarahin kemana",-1,0,0
2021-01-08 10:14:04+00:00,Vivarium,livayyya,vivarium cerita akhirnya gantung tp serem dah anjgggg gw kepikiran 😰,0,0,0
2020-06-14 15:34:15+00:00,Vivarium,itsnewttt,"Bbrp hari yg lalu nntn vivarium, smpe skrng msh bingung mmmksttt dri cerita ituh apasih woe😭",-1,0,0
2020-05-17 08:25:28+00:00,Vivarium,LeeyaZainall,Vivarium cerita paling babi pernah aku tonton,0,0,0
2020-05-15 20:47:41+00:00,Vivarium,kembangkotaaa,"i watched ""vivarium"" so you guys dont have to. gila kebingungan sendiri mahamin cerita nya",-1,0,0
2020-05-11 07:29:20+00:00,Vivarium,unecessarytalks,Nonton Vivarium sepanjang 1 jam cuma bisa hah hoh hah hoh alias bingung karena aneh. Rasanya mau dicepetin aja sampe akhir. Penasaran da itu cerita endingnya bakal gimana. :\,-1,0,0
2020-04-14 06:14:48+00:00,Vivarium,ongnielwoon_,"@moviemenfes The platform akhirnya gw hah hoh kek keong 
Vivarium sepanjang cerita gw hah hoh hah hoh 😭",0,0,0
2020-04-11 10:41:47+00:00,Vivarium,ridu,"Abis nonton Vivarium, awalnya emang takjub dengan ide cerita, tapi endingnya kok ga jelas, kaya kita dikasih masalah trus udah gitu aja ga ada solusinya. Curiga yg bikin cerita udah puyeng duluan sama ceritanya. 🤣
https://t.co/QL7imc0vIr",-1,0,0
2022-01-18 17:08:36+00:00,Vivarium,zchenlewibu,"VIVARIUM.
Film yang bakal gua tonton cukup sekali seumur hidup alias WHAT THE FUCK IS GOING ON? Beneran buang waktu gua doang anjir sampe ending gua kagak tau ini film apa, ngapain, fungsinya apa, MAKSUDNYA APA. DAN SIAPA YANG BERTANGGUNG JAWAB. https://t.co/J2uGpyoA4J",-1,0,0
2022-01-05 06:58:48+00:00,Vivarium,murkleechan,"Demi Allah nonton Vivarium kata gue harus dicepet-cepetin dan jangan malem atau suasana gelap gitu dah. Ini aja gue nonton udah banyak distraksi, tetep sakit bgt kepala terus bikin sesek dah anjir, makin mendekati ending makin gila",-1,0,0
2021-03-06 07:57:38+00:00,Vivarium,nsfdhl,@moviemenfes Belum nonton vivarium tapi aku rekomendasiin I'm thingking of ending things.. sampe akhir film masi nggak paham maksudnya gimana😅,-1,0,0
2020-09-08 10:48:44+00:00,Vivarium,annisarahmaf__,"Vivarium
Horror, Drama, Scifi, Mystery (gatau kompleks bgt dah puyeng)
.
Ceritanya ttg kekasih yg mau beli rumah gt terus malah kejebak disini sampe punya anak. Ending nya ga banget gausah nonton!!! G A U S A H! https://t.co/RRk93I7jsd",-1,0,0
2020-07-29 06:44:59+00:00,Vivarium,dazzylup,"Pusing sendiri sama ending film vivarium, ""kenapa gini , njir""",-1,0,0
2020-04-11 12:52:34+00:00,Vivarium,tovanroshan,"Beres nntn ""Vivarium"". Plotnya sih terbilang biasa aja ya,tp eksekusi sampe ending ngehe abis. Apa jdnya kl lu terjebak dlm suatu komplek perumahan yg mirip labirin, &amp; satu2nya cara utk keluar adalah dgn ngebesarin ""sebuah"" bayi. 
Iya ""sebuah"", bkn bayi manusia soalnya. https://t.co/0MNe1ILK99",-1,0,-1
2020-04-07 16:09:29+00:00,Vivarium,johandanaa,"@moviemenfes Vivarium, sampe ending ga ngerti maksud filmnya",-1,0,0
2020-04-06 12:14:09+00:00,Vivarium,johandanaa,"@moviemenfes The Platform (ngeri sadis banget)
Vivarium (aneh terlalu aneh sampe ending pun tak tahu jalan ceritanya)",-1,0,0
2020-04-06 07:46:10+00:00,Vivarium,Sabdinagara99,Vivarium (2019) Stressfull movie dgn konsep perumahan Squidward. Psycho Thriller sudah bagus tp syg eksekusi premis ending kurang  menggigit. https://t.co/h8BVwUEy8J,-1,0,-1
2020-04-05 21:08:49+00:00,Vivarium,mdptyo,"Baru aja nonton vivarium,
Awal film: ok. Kyknya bagus
Lalu: lho
Trus: apaan sih
Lanjut: hah
Ending: gitu doang?",0,0,0
2020-04-04 14:39:59+00:00,Vivarium,Rifmine,Nonton film vivarium ga jelas bgt ending nya .,-1,0,0
2020-04-02 18:07:22+00:00,Vivarium,dayIarissa,Vivarium (2020) - tentang pasangan yang nyari rumah tapi malah dibawa ke entah dimensi apa itu. slow paced tapi tetep asik diikutin nya. banyak scenes yang bikin geleng geleng kepala. kesel banget sama ending nya tapi mayan lah buat penggemar thriller. 7/10 ⭐ https://t.co/V9k0bS12qy,0,0,0
2020-04-29 09:05:50+00:00,Vivarium,ddfreskya,"vivarium (2019) 

sumpah ini konsep bagus tapi dieksekusinya ga asik. kaya film yg dibuat buru buru dan ga mateng. 

padahal satirnya dapet sih. tapi setengah setengah. 

yg satisfaying cuma ngeliat acting si anak kecilnya. kok bisa y jago bgt gitu?! https://t.co/hRFCYZ4Tn0",-1,1,-1
2020-07-02 12:11:58+00:00,Vivarium,kurniaTP,"@rlthingy ada 2.
vivarium..... 6/10, saking bingungnya aku sm filmnya tp ide ceritanya boljug sih. film horor ya? 🤔
Sunny 10/10, buaguuusss pooolll. cinta2annya cheesy dan ada akting tokohnya kaku bener kek kanebo tp ceritanya bagus bgt aku suka. sampe kuulang 3x 😂",0,0,0
2021-01-11 15:20:40+00:00,Vivarium,lovelypitly,"[ Vivarium 2019 ]
☆5
Asli ga jelas bgt. Krn pemain nya lumayan aja jd lanjut aja krn penasaran. Tp asli ga jelas bgt 🤣 gw rasa ini film dg modal termurah krn set nya itu2 doang njir 🤣 https://t.co/L05diFrhxS",-1,0,0
2020-03-29 08:32:47+00:00,Vivarium,johanhimself,#Vivarium made me (NOT) want to stay at home. Sepertinya mereka sengaja membuat film ini boring dan menyesakkan supaya penonton bisa merasakan apa yang dirasa para pemain utama. :/ https://t.co/mtCebjzY2d,0,0,0
2021-08-29 14:11:41+00:00,You Are the Apple of My Eye,iluuv2,"@mandarinfess Film Taiwan pertama ku yang emang dinitain nonton bukan karena ada di box office tv sepertinya ""You are the apple of my eye""  dan itu masih memorable karena plot twist nya favorittt",1,0,0
2020-11-04 18:46:00+00:00,You Are the Apple of My Eye,ourjennie_,"SUMPAH HAHAH NGAKAK BGT LIAT MUKA SENDIRI. IH PARAH FILM YOU ARE THE APPLE OF MY EYE PLOT TWIST BGT😭😭. OPENINGNYA BANGSAT BGT😭, BISA²NYA NAMPILIN SISI GELAP COWOK SCR BLAK BLAKAN😭. PAS AKHIR²NYA BIKIN MEWEKK UEUEU ALAY BGT GUA TAPI BODOAMT GUA NGAKAKK https://t.co/18x6LEJtAn",0,0,0
2020-06-23 15:51:00+00:00,You Are the Apple of My Eye,archer_simp,"@moviemnfs you are the apple of my eye
based on true story dan dibikin sama yg punya ceritanya itu sendiri, highschool romance
plot: ada 5 teman, 4 org punya crush ke satu cewe pinter + cantik di kelas, 1 nya awalnya ngga suka tetapi gara2 mereka challenge pinter2an jadi cinlok de",0,0,0
2019-12-17 19:06:11+00:00,You Are the Apple of My Eye,larkspurjuly,"@moviemenfess On your wedding day : b aja udah ketebak
You are the apple of my eye : ini plot twist! Nangis bombay tiap nonton udah 5x, 1 kata? NONTON!!",0,0,0
2019-06-18 21:31:38+00:00,You Are the Apple of My Eye,taebaekh,"@milkxheese You are the apple of my eye ,plot twist nya beneran bikin hati ku ga terima berhari hari:"" filmnya bikin baper huwaa",0,0,0
2019-03-19 10:44:52+00:00,You Are the Apple of My Eye,wonphiles,"@askmenfess @dinlrst Our times sm You Are The Apple of My Eye.
Kalo our times si hsu taiyu tuh bikin bingung karakternya, terus plot nya juga bikin aku jatuh cinta.
YTAOME mah ENDINGNYA TAK TERTEBAK",0,0,0
2022-01-13 12:29:30+00:00,You Are the Apple of My Eye,ega_egaee,"You are the Apple of my eye ini aslinya film Taiwan 2011 di buat versi Japan 2018 yg main yuki Yamada 🤍🤍
Cerita releted banget sama lagu  DBSK/TVXQ yang
Doshite Kimi o Suki ni Natte Shimattandarō
Yaaa filim nya mengandung bawang begitu juga till we meet again💔 https://t.co/W3QUFgZ1aa",0,0,0
2022-01-07 03:47:34+00:00,You Are the Apple of My Eye,dokurrrrr,"cape annjjjiiiiiinnnngggd lagi flu idung mampet ampe bisa napas lagi
2018 ""You are the apple of my eye'
cerita 8/10 banyak hole karna harus ceritain dr sma-lulus kuliah
aktor 9/10 oke banget pdhl movie japun kaku kaku tp ini gak samsek
gua kasih 8.9/10 endingny nusuk bgt https://t.co/khqQ61Fq5F",0,1,0
